"Source Title";"Scopus Source ID";"MCQ";"p_issn";"e_issn";"Top 10%";"10% - 35%";"35% - 60%";"60% - 80%";"Bottom 20%"
"Publications de l'Institut Mathematique";12100156711;0,190677966101695;"03501302";;"NO Top 10%";"NO 10% - 35%";"NO 35% - 60%";3;0
"Quarterly of Applied Mathematics";26310;0,606741573033708;"0033569X";;"NO Top 10%";6;1;0;"NO Bottom 20%"
"Results in Mathematics";5000158124;0,625;"14226383";;"NO Top 10%";5;1;0;"NO Bottom 20%"
"Revista Matematica Complutense";12100156621;0,926666666666667;"11391138";;"NO Top 10%";2;0;"NO 60% - 80%";"NO Bottom 20%"
"Revista Matematica Iberoamericana";26356;1,25886524822695;"02132230";;4;0;"NO 35% - 60%";"NO 60% - 80%";"NO Bottom 20%"
"Revista de la Real Academia de Ciencias Exactas, Fisicas y Naturales - Serie A: Matematicas";19400157008;0,672176308539945;"15787303";;"NO Top 10%";4;1;0;"NO Bottom 20%"
"Ricerche di Matematica";8000153103;0,55;"00355038";;"NO Top 10%";16;2;0;"NO Bottom 20%"
"Rivista di Matematica della Universita di Parma";21100332205;0,704545454545455;"00356298";;"NO Top 10%";3;1;0;"NO Bottom 20%"
"Russian Journal of Numerical Analysis and Mathematical Modelling";26392;0,0609756097560975;"09276467";;"NO Top 10%";"NO 10% - 35%";"NO 35% - 60%";6;0
"SIAM Journal of Scientific Computing";26425;1,82732606873428;"10648275";;3;0;"NO 35% - 60%";"NO 60% - 80%";"NO Bottom 20%"
"SIAM Journal on Applied Dynamical Systems";26403;0,991957104557641;"15360040";;"NO Top 10%";1;0;"NO 60% - 80%";"NO Bottom 20%"
"SIAM Journal on Applied Mathematics";26404;1,10035842293907;"00361399";;8;1;0;"NO 60% - 80%";"NO Bottom 20%"
"SIAM Journal on Control and Optimization";26405;1,37792207792208;"03630129";;4;0;"NO 35% - 60%";"NO 60% - 80%";"NO Bottom 20%"
"SIAM Journal on Financial Mathematics";21100223304;1,03977272727273;"1945497X";;12;1;0;"NO 60% - 80%";"NO Bottom 20%"
"SIAM Journal on Imaging Sciences";19700186911;1,34883720930233;"19364954";;4;0;"NO 35% - 60%";"NO 60% - 80%";"NO Bottom 20%"
"SIAM Journal on Mathematical Analysis";26418;1,71007371007371;"00361410";;3;0;"NO 35% - 60%";"NO 60% - 80%";"NO Bottom 20%"
"SIAM Journal on Matrix Analysis and Applications";26419;1,54593175853018;"08954798";;3;0;"NO 35% - 60%";"NO 60% - 80%";"NO Bottom 20%"
"SIAM Journal on Numerical Analysis";26421;2,48137535816619;"00361429";;2;0;"NO 35% - 60%";"NO 60% - 80%";"NO Bottom 20%"
"SIAM Journal on Optimization";26422;2,11918063314711;"10526234";;2;0;"NO 35% - 60%";"NO 60% - 80%";"NO Bottom 20%"
"SIAM Review";26430;1,62589928057554;"00361445";;3;0;"NO 35% - 60%";"NO 60% - 80%";"NO Bottom 20%"
"SIAM-ASA Journal on Uncertainty Quantification";21100830444;1,10483870967742;0;;8;1;0;"NO 60% - 80%";"NO Bottom 20%"
"Sbornik Mathematics";26456;0,541554959785523;"10645616";;"NO Top 10%";22;2;0;"NO Bottom 20%"
"Set-Valued and Variational Analysis";18400156705;0,932038834951456;"18770533";;"NO Top 10%";2;0;"NO 60% - 80%";"NO Bottom 20%"
"Statistics and Computing";23614;0,325688073394495;"09603174";;"NO Top 10%";"NO 10% - 35%";5;1;0
"Studia Mathematica";26945;0,762857142857143;"00393223";;"NO Top 10%";3;0;"NO 60% - 80%";"NO Bottom 20%"
"Systems and Control Letters";25563;0,688456189151599;"01676911";;"NO Top 10%";4;1;0;"NO Bottom 20%"
"Theoretical Computer Science";20571;0,473317865429234;"03043975";;"NO Top 10%";"NO 10% - 35%";3;1;0
"Wave Motion";12517;0,382795698924731;"01652125";;"NO Top 10%";"NO 10% - 35%";4;1;0
"ZAMM Zeitschrift fur Angewandte Mathematik und Mechanik";27970;0,300796812749004;"00442267";;"NO Top 10%";"NO 10% - 35%";8;2;0
"Zeitschrift fur Angewandte Mathematik und Physik";27971;1,04178272980501;"00442275";;11;1;0;"NO 60% - 80%";"NO Bottom 20%"
